"y" "x1" "x2"
52.6049599632535 5.31471365891745 13.1308916050962
9.65097235449739 3.34322813931235 0.921386553650294
24.7903130958787 4.18225137572039 4.91552590960143
44.8247559191733 5.21811781399849 10.9612458939833
5.76341688283762 -2.73632618847643 3.55250133483479
18.698955586079 3.83878488825376 3.93081856287083
27.0288375360628 11.7102108686238 -0.171137413223521
24.5535947481356 9.09754544155037 1.48613325301146
18.7001976740279 5.67538054194034 1.09983442673302
25.131512145002 4.08368486954582 5.30883534830999
41.0590981594556 9.88523825355341 5.97498537058969
63.9432745962028 8.28400287165323 16.0333468597603
15.0260154660172 8.34668807167698 -0.166216156907434
-2.96912968035555 0.175770602568216 -1.20565290117398
13.0094420584343 5.45675058089685 0.58516312148732
35.7554170129935 12.4566500704707 2.3696636754524
18.4439011283421 -0.200095915727625 5.7659115545767
21.5198408734075 0.594488347979228 5.73326747930753
38.768785827533 7.29768489979163 9.58502780313264
42.6598096415305 8.54000606369976 8.40565941852776
20.7207120629048 -4.05362723128609 10.1403481209008
52.1891297542982 5.38830734237599 13.3743889161067
35.5772058593604 7.51841850277706 6.09893930133824
50.2279902642397 18.6834815090412 4.36291422570315
30.9695167305773 1.90612880385421 9.11893824548634
49.6865392325154 4.18292454396107 13.8480022455109
43.6969621735952 8.61302596534555 8.46955474886892
20.7023566561318 1.18522740637752 6.07431918775686
38.0585454148265 3.15194311127491 10.8080959595692
18.6966698642874 2.04797324615533 5.69799415098717
45.8967548241242 13.9061422781559 5.96595819386965
42.5976623720213 9.03849916001244 8.17461642697156
7.90607083352879 6.75513100540187 -2.75085865122008
26.2899502657811 7.7424363545912 2.47547173066764
17.2457617336048 2.21335915023795 3.45480248453132
18.6017709449318 -3.89729267678785 8.19941827896869
33.9602911321481 -3.67396404043522 13.2341361787137
16.6092717306018 0.223157614558058 5.78299156257468
13.63801678326 0.617917274018977 2.52959539449934
4.55695746608395 5.06591926631169 -2.15441845315355
-7.48335689115914 4.54316733350345 -5.85432006796777
11.708857252832 -2.60753818108639 4.72523353442295
28.0840712835867 2.30235009892475 7.25527258137902
23.9320970517436 9.68061713262652 1.21276834136804
-0.578373952056649 -5.56297418253686 3.24976895248841
17.3006153797842 4.27231740788102 2.14166698147693
12.4729032443404 4.18862399756334 0.819772626607952
29.6785413099107 2.31503202788587 7.046105663189
22.630057618189 2.483089355619 5.47048521774164
24.1135114349362 8.17774400588855 2.48171504540971
33.2831191823599 4.00583544128662 7.50672607998649
23.8326719110159 7.45471261309684 3.66268176752222
19.877068135559 2.7203780122547 3.59003666080576
39.4745904671377 6.95563173923585 7.90019079827198
17.3338042614 1.53279770254598 5.3067924980264
26.4760656674628 6.21881045546813 5.198716296524
25.7868669972095 4.58249890620679 4.99829754419551
20.3127708622795 3.32416146491291 4.36765673756531
40.881865235986 4.64961641664596 10.0417856894863
