"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
4.25492606971765,-4.13359134460453,1.42778356746899,-2.03735533028325,-0.00659844156875616,-0.300160717218192,1.00131504007974,-6.64623229542426,-5.92968866973661,-0.265072135656201,8.86831727256479,-4.85405471413269,-4.91937321816308,-1.14427920341619,-1.04545160117788,4.00573590534946,5.60836519655129,0.433652791492745,-3.5014683886293,6.61467338049296
3.38231897192996,-3.99255798296913,5.13127476488418,-6.3398944068123,0.482598026179675,1.38295781688224,-1.97173985357709,-0.591514014878458,0.385854008335128,2.06756995427461,-2.32662961946359,-1.07455695176389,-0.414427996904003,-3.18559267874315,-6.80769074218929,0.11330150572881,-5.40332876614968,6.06401436548448,0.774479560588658,1.84596600546235
3.95524762069707,-6.43404977983858,5.32422792407072,-4.3923236691473,-0.411313231312984,-0.992530853491782,-1.52038574033183,0.0201020961245891,0.829111065221039,0.181632031086007,2.24177778365551,-3.67541376499597,-2.52879069740097,-1.14067996251846,-1.3091130354794,-5.4278383896677,-3.15310086376339,6.10589175126747,0.103374659304043,2.04500023014638
7.57848822954138,-2.86324543676816,7.6668020188873,-0.277783263766495,-0.447574530404796,-0.352973338462286,1.4963259923092,0.199914658914921,3.12875462082725,-1.20513303116146,3.98647887497671,-0.770955725932013,3.81143084412429,-6.67251300054669,-4.78340612490178,-1.19559731093188,-2.76873611424285,7.15936776764642,-4.22467537177411,4.01729730573226
7.00064336203322,-3.68930726377007,5.03404161735135,-6.09386399899051,-5.97959145622529,-0.754870672786962,-1.12959839827312,-3.32716630578173,0.816555665111742,-0.741191464539952,-5.08818477536469,-1.03725864524849,1.88537462354625,0.356387778790082,-3.50920734064747,-2.34566449465759,-6.2497282417516,1.04873335436794,-3.36961927476637,0.95093163562825
7.9438679204228,-1.55989856598135,5.90098314261799,-6.10092008963447,0.414361954336957,-1.15032392452394,-0.234990194622594,2.90607256736295,0.741474770642921,-0.983813918987443,2.10964000092941,-0.423866972749636,-2.14458503804236,-2.03200962540185,-3.80593257168414,-6.92386132600731,-1.0913907573963,8.24696501191776,-1.90712137850599,0.232288537011874
-1.38447185586723,-4.31210344343663,3.01800145221409,-0.610719865757811,-2.10841312685251,0.505115037248201,2.1016873400399,-3.16221819748815,-2.54115945310112,2.73436926712987,5.35496901856343,-4.69084642777945,-6.11090434689091,-2.34941931851752,1.265546758259,3.81768539040136,1.53368324742603,-2.08001486250113,-1.51213798695672,3.53535466499269
-0.816664290914523,-1.98647627136549,5.31312266627095,-4.29766525837341,0.659349897735007,0.638450487864525,0.782635951805717,1.71241716925481,-1.09234090868411,0.273423287341508,-0.201275878457861,-1.20363742169425,0.076177968976979,-2.69931694205579,-3.06089795380861,-0.378806509648479,-6.10950451798353,4.31822120101279,-0.310101277971636,1.73491369925767
-3.31120334974096,2.53294914672636,2.26709402737006,0.554911622309438,-3.87569470415763,-3.26002564653157,-0.292602282288019,-2.68486527019646,-6.10375275113674,5.87174659661089,4.88501964586511,1.98898829212712,-7.00684648346663,-2.3195309315894,2.82861544101431,7.06014602968582,1.89507108623523,1.56876574665565,-2.31997964698062,5.0879483082793
4.89675076664875,-2.61800644776587,3.86516929259674,-7.39954889636099,1.12747386802204,0.200667237915054,-0.0914889739033838,-1.25779139927605,0.330293807192134,-0.539650617346502,-0.465256548502983,-3.60841714964243,0.201578124495032,-6.67286170452707,-2.6666303561623,-3.50294714024589,-2.31251548977948,7.1265949580154,-1.37012844703164,3.32933191220065
-0.9424451732846,2.08007643861975,-1.24286790132222,5.18400726018203,2.74914313932975,-1.69948156412075,-0.0718638689149638,1.43884417632261,-0.279713178852777,4.58828261053374,1.2666219976428,-0.92319982094131,-8.6977007217193,-0.889443519407749,3.25442080615782,-1.71633758262121,7.55907662122961,5.4413885695335,-2.84867652766327,6.19847671492498
-0.0664193547485749,1.13472202702578,2.51755144648497,2.02807511581602,-0.361753126171131,0.628857867836736,2.26266803827968,-0.0180273115440261,-6.2975198166288,0.946812153779448,4.09386323339391,-1.38442720249703,-1.94603306047896,2.04977842557295,1.99288483767339,3.48607032198137,4.51717571592968,0.747785337117965,-2.58602768872732,3.61637549607213
4.51246606633944,-4.80465054819671,0.336900682049014,-4.36334971528676,-1.94844731036133,0.551048307793987,3.56467371775739,3.39795318402354,-2.26455389091084,0.165581766634982,2.33924895080435,-1.10276315981095,1.70038303436258,-3.34810999523138,-4.22253261743186,-4.64901718148773,-6.81365552541038,2.79831949427311,-0.584873837602242,1.1719992151028
6.07316793227546,-6.2201466590534,5.50518016557458,-3.17351815769315,-4.13236669830806,0.0748761636729432,1.56431459288344,-3.45067635488532,1.36138217771584,1.26422122941508,0.349280051210295,0.880620715830416,2.21353889395891,-1.75383448851219,-5.07651898545494,-4.62858871968657,-0.882648475821583,6.82884625992706,-2.79554063657061,0.321554019917161
2.79729999925318,-2.1727272076149,2.39209720186629,-1.70513438567615,-0.244227026611904,2.77889429828566,3.69794749744434,-2.76940088019181,-3.37750137211277,1.54548698260236,-0.0278676613959647,-5.29831403691534,-5.06735757516461,-1.52963909824361,0.985937946756273,-0.35303420760628,7.28877213078297,1.04759323075021,-0.761976077888313,3.06418436994836
7.99473979209733,-5.34689286933791,4.74915757719598,-3.28879228978925,0.257436719990431,-0.546160184095315,-0.0805074530048702,0.137240408193956,-1.82422224668112,0.704131266177742,2.36763137331621,-3.59172256793979,1.68558359025443,-1.25827577687449,-5.45457870387115,-2.71286294612582,-2.08664704483286,3.63722983588526,-0.848655929673577,3.17501597451986
