"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
2.79442430097584,-6.97144439005045,3.44288397558254,-9.1735168548588,-2.74611422288348,-1.00724179120303,1.46271457746922,-1.27309879084898,2.25841932318473,0.377981461142745,0.396115027904002,-0.230303380814287,1.45833935955647,-2.81617784277187,-5.96524281195915,-4.42088808351571,-1.45269869918455,5.76251488475849,-2.35863171142473,1.32854232904222
4.73921991224355,-2.46250291356688,-4.45228581024702,-1.60538007077709,-3.25254915686855,3.82570508790212,5.00968521874567,0.667762639073743,0.797628971423357,-0.0440627386211814,-1.29720441701327,-0.00253798975019349,0.271364519014685,-0.611870149295287,0.440384531832196,1.57216748778703,1.53256740541672,4.76940511843886,-2.66915057188451,0.301102903095496
1.65542310786563,-0.431767344153319,-3.60736303917395,-2.19039845909423,-7.31989226531047,2.22647004005847,3.39491793482369,1.99025890597788,2.01948350451476,3.92671050785005,-3.77975831629031,-1.34857930417244,-0.243623408493795,2.86390992289241,-0.771028297762694,4.82155116371921,3.06425151592037,3.11794287311412,-5.18451279201046,3.54352416529439
0.729865863720112,-1.16604190989974,-6.26452853993499,-3.04402261498772,-3.78781738110556,3.22540796554356,-0.134329375889968,3.64628647345349,-0.738973663824611,1.22086937701213,-1.17394418319562,-2.19474684993389,4.61726045508164,1.70384743726348,1.38619222036013,6.70929964022993,1.85998492583359,2.72950251639873,-3.75804073193259,0.92499895832391
-2.00797855446023,-3.09082906651584,4.94976536339536,-2.3696137702367,-2.52956753118005,4.82796716283122,-0.824356774656632,-3.91590918742825,0.962382637173549,2.16347089563083,0.294997481882847,-1.50498208893048,1.21939489785211,-3.75584683240985,-5.25425262180343,-2.2466318467622,-0.795440625924467,0.839861673606222,-0.319634255302288,2.92278035483695
3.77042729698821,-1.78520693865779,-2.91817375938187,-2.34155766849052,-1.72814763464302,6.4877951393388,2.73031395487976,5.07912038994613,-1.68860354436072,3.22860371075568,0.346540618545516,-0.533445642180411,0.0147835856918706,-1.8786492329481,-0.499022219266966,4.66442608115595,0.398782913302157,2.0689946048772,-3.12538081591987,-0.962590857712561
5.5718594903606,-1.63831556671079,5.61705127021248,-3.83940954427875,0.104800782443708,3.26943058322617,0.250135904529043,1.14012800348588,2.95617547654666,-2.62880892429696,-3.09606512728968,-1.49854626994726,-0.234049061467884,0.142959315119603,-2.79815676837799,-2.04758353981634,-4.27780630374929,6.61858540421024,-0.71717901098408,2.80738274127645
2.34087630154457,-1.96556027434513,-4.57238435304451,-2.4989598497546,-4.42133451468998,4.63693615437911,-0.917262360417362,3.46211088682639,1.45640363424881,0.84965695914882,-5.78836361864303,-0.141891729974011,2.72378251421077,-0.400220057056562,0.640105583363757,4.83163742843241,7.33504805137851,1.37755663745748,-3.97940799322328,0.950130427790026
1.73802455781916,-2.47809016927622,-1.34745429069429,1.61194574051524,-2.162517770359,3.66528619723773,3.40808405783878,0.94092616500666,-0.868661365604443,-1.02467399168702,0.323481908508004,-1.05677962408206,-1.3587459546235,-3.80079282927335,0.541548749614121,4.09902957751127,6.88396537481752,1.65333220132279,-5.33595678863838,-1.17687476241719
2.34734279626362,-4.10193160479073,-7.58289772662764,-0.138612652064426,0.0902961790656374,5.29320182668331,3.25819962774733,0.309165734985783,-0.497590878848146,2.02103443940334,-0.0489957125597361,-1.86941767206651,-0.350380496345612,-2.13867342556617,0.713167390010841,5.74347983698048,1.97254260580531,3.62377680863491,-7.00244385603222,2.7854746600886
2.69430392208437,-6.23502002747171,0.429643414651156,1.45486498577358,-5.39992096816514,5.1946037324597,-1.38482237578852,2.2815859636353,-2.821903999996,0.885963985075189,4.54058898473428,0.164187642422774,0.796568826331012,-2.40945603578596,-0.934620465216928,1.88394732071041,8.41410820168096,5.61061227933328,-6.1659466986726,0.619624504770517
5.2211906567589,-5.40074435348854,-3.07747824918237,-0.563010164804232,-1.06157212525327,4.88302799850261,-1.24375954217546,1.9487954604687,-0.0227042263660457,1.28222434316948,0.12733192968568,1.67112030486968,1.54030587669529,-0.514645329756386,-0.37180329794684,8.33140690765283,4.44087650363667,2.14716808543973,-3.16738558258996,1.7247717315077
2.82384795369707,-6.11173942931546,4.54014135601877,-5.60044823095035,3.23701578176832,2.65355283696554,-2.07490895302576,0.324719060822012,-5.71527852724157,-2.22959633181182,-1.92989165655534,-0.424125798419819,0.632260531573316,-4.41823993534218,-6.4188926430533,-5.90492955082053,-6.43151744782776,7.37268361266178,-2.9338786285544,2.45727818487825
3.44740685900044,-1.2321255972649,-6.90695331968076,-2.92515406515862,-1.74707795076465,6.77963216558165,1.91408465412744,3.18859030097834,-1.18803059865528,-0.206590253230045,0.139121743536755,1.25573693508458,1.8585773770228,-5.04292222968689,-1.39698057011886,5.991174913531,4.83533756388071,4.50675461949982,-4.37852768437454,-1.31812934583894
2.54035200833526,-3.83265204102597,7.00329411339426,-4.71252411214251,2.11584038212544,0.720354899503095,-0.408526538784931,0.545413071854889,-1.02405632350654,-2.07411319385705,2.5216789003477,0.469234493424686,1.87013101922978,2.44210874211682,-7.18319456003035,-2.70056028380553,-3.45849043599606,2.32808882977315,-3.59097210928531,-1.5546372793945
7.10620273017996,-5.96625767817886,2.63277971823408,-4.92051293960375,1.75167838661657,0.556605263794278,-3.24209296368079,0.0181478622796238,1.06153754337276,-0.643803533666589,-0.534030112571593,1.27287733417086,2.63546077444074,-2.15438110321886,-4.99111270338081,-1.11532091437809,-4.70989718360667,3.92740733030226,2.25241633092068,0.859750900454094
5.70751221976512,-1.84260962648661,-6.7657376930287,0.9223671113792,-2.8703516980756,5.59595346203608,-0.107015533915733,4.44391986560165,-1.6378801257548,3.31530031219633,1.32127474910198,-1.45941074680234,1.25763658559574,-0.769502644665769,1.57713284931181,5.87079352489612,3.89601540702801,1.46731480789944,-2.57600094316535,1.8028594712715
3.13803807002143,-0.271157834378077,-0.415500409000813,0.109204265660968,-5.3358264731716,0.386127691433229,1.66451669151226,2.07888266849083,-1.8464016788557,-0.347450326350502,-2.07307315556649,1.43278682477767,0.11503862079624,2.58040490891242,0.141480987367298,9.00991012471492,4.04709505249478,0.651947012029773,-7.94006748897119,4.75615594663978
2.29642795846302,-6.64583410287929,5.92757092646433,-4.27880410544075,-1.93331068115177,-1.6968950663663,-0.840548284021033,3.05567837698997,-2.35855082850104,-2.78389140148059,-4.16560525469563,-0.421173690912641,1.5104967493289,-1.78135820922765,-1.56686318916055,-1.27318448153092,-2.07014101691559,6.65933403604992,0.949190020692984,0.547555609305983
3.86487268481011,-2.34231217377468,-6.6718254928559,-3.29274715053877,0.919961459506423,7.12613312033514,3.5443959069915,5.5432316613119,-1.72055853109333,0.879220322276894,-2.50345776616174,1.55937654172889,-3.83438692405851,1.91305970061564,0.0438435849702774,2.7189456415936,2.57725883202408,1.36677013363243,-4.48884761990123,-1.95302519187805
2.85793924698944,-4.35427439572698,4.78292869794099,-7.06458787034784,-0.443407910450853,-1.41979890657259,-0.987180548468497,0.614485917356873,3.1423445060222,-0.563143873267268,-2.3164326966373,-0.225889595419164,3.089772486324,-1.47026541785851,-8.14608702987838,-2.38637615055709,-3.24824986400962,6.81784742124801,0.671746697967901,0.599904179124045
3.30568095029302,-0.81284837342046,-4.65103586235778,2.2815252417017,-2.717988657892,4.10500832695458,2.68252008624432,-0.266683923088303,-3.85184227993748,-1.9590439026417,-0.771662174458963,4.53151160103424,-1.73865995418275,-0.35578997299364,-3.6963478243181,2.13671049175326,7.12479071632077,0.507931785769053,-4.95733344236876,0.591757264442025
-0.495698553267327,0.784095460440794,2.27205098689688,-0.242734148000611,-2.32626003103432,-1.29043445183466,2.62861755789383,-5.21908706520989,-2.98344993631678,4.9656385118443,3.33630758961669,1.00456203876195,-3.86121446459687,0.31915673897797,4.41198772824895,3.96336716799727,7.86864293501969,0.3930411904959,-2.63187417588122,3.79266842917294
2.29644813223022,-0.361389229128207,-4.45728179732963,0.730661533755862,-2.47088603088133,2.51000128869833,1.69563499678885,-3.29274865568326,0.130067589852359,3.46080180722797,-0.893390866238509,1.33788291569812,-3.27114052978833,-0.297876743677671,-2.57533803547887,7.00470167918062,4.19509847621252,3.98556658965151,-5.08443351556113,0.328748425057027
8.76029893390913,-3.74721390740033,5.77796435659318,-7.99755717969252,-2.15856062649204,2.8340701670734,0.0578469089047463,0.234924299366635,2.80280761591632,-2.4249200613822,1.75583559989518,-3.99038926662239,3.82292853505769,-1.44805302450153,-3.84263552064188,-2.93911040960249,-2.16906523181902,6.00762109376475,-2.20480646524672,1.6175155110207
-1.79754946679837,-1.66625110612391,-2.39844870798805,-1.23133579425392,-0.403150981474683,2.34309747561338,2.53433974182587,-5.72763392844583,-4.27928447288737,-0.658009603918307,2.85354278608911,-3.49171456611206,-5.20370799670461,-4.48332289960106,3.6862268283473,2.57721539685512,5.63521866335314,0.0625310287593489,-7.07151913449812,6.18034835636179
0.189115179281811,-1.89009131563529,2.75644166125855,-7.86223695362185,-2.41462357729967,0.276309646338683,-2.67830252012978,1.66769561249657,-3.15178090268367,-0.320059049487586,1.04302703546229,1.32671699781203,1.63705680191078,-1.4140810283598,-2.9432647425156,-2.93280547279136,-2.78885837832352,3.06059686989886,-0.727966196582974,1.52580566014935
-0.220321476608835,-0.738563805452227,-4.91956533466762,0.644011847630478,-3.53859424717233,-4.20870737539338,0.523733410513045,-0.809239322053118,-3.62201962208369,1.35850278604687,3.09030820670049,-4.62081590109028,-5.1430249219266,-2.92164148424296,-0.3970701570532,-0.078931654708938,6.28691248425576,2.24422986647174,-0.39402419385196,4.76916909879839
