"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
8.01265800053606,-7.46987349356178,6.32515294664668,-7.02598946492603,-0.98174702393412,0.162558550016014,-0.444111325746536,-3.91090408211253,-2.80681312828802,-3.95302112068149,5.33837266643944,-4.23862044704019,0.785516568266623,-2.16430705882736,-7.53981087510703,-1.32309891053269,-1.99993888307074,3.89439060289423,-3.87278045228232,3.54980555897091
2.23441032438528,-2.4053219669117,-4.42074026400976,-2.4392269196343,-1.752617543201,6.03711105074192,0.013696540302264,2.33855768362325,-0.91310475561072,3.24181561027692,-1.61861781857466,0.713196314052826,-1.66985596605797,-0.315847188136273,-2.6110511852859,7.38629665497988,1.89426467284819,3.48324041632704,-2.1010572989125,0.399280824463007
4.05876135185262,-3.00552427425112,-3.04940655354091,0.221257006648372,5.08042288783441,1.08228791830638,-1.07980709570227,-4.92002160860315,-0.554633233725073,-3.47805162346446,5.68222183168395,-6.45309596087922,-0.511189977118323,1.72147573339304,0.25333105489814,-3.01468155849633,-0.342579256010501,1.64158423305721,1.74532427474531,0.495395133921686
7.68200196069692,0.565280068819294,-0.706832458724335,4.33579741202918,5.04416158874259,1.72184543333588,1.93690463693877,-4.74020904581282,1.74501032188113,-4.86481668571192,7.42692292300515,-3.54863792181526,5.82903156440694,-3.81035730463519,-3.22096203452424,1.21755952023949,0.0417854935100426,2.69506024943616,-2.58272575633285,2.46769220950756
7.10415709318877,-0.260781758182611,-3.33959286026028,-1.48028332319484,-0.487855337077896,1.3199480990112,-0.689019753643548,-8.26729001050947,-0.56718863383437,-4.40087511909041,-1.64774072733625,-3.81494084113173,3.90297534382889,3.21854347470158,-1.94676325026993,0.0674923365137716,-3.43920663399871,-3.41557416384232,-1.72766965932511,-0.598673460596446
8.04738165157835,1.86862693960611,-2.47265133499364,-1.48733941383879,5.90609807348435,0.924494847274219,0.205588450006974,-2.03405113736479,-0.642269528303191,-4.64349757353791,5.55008404895785,-3.20154916863288,-0.126984317759712,0.830146070509643,-2.2434884813066,-4.51070449483595,1.71913085035659,3.7826574937075,-0.265171763064724,-1.31731655921282
2.37326007495118,-7.64838559239388,7.91537083139178,-5.59935400040059,-3.08356170921788,0.967834304482407,0.656260974213621,-0.426889984176418,0.581716088347473,-0.953579717895414,1.82502441243807,-4.07541216068695,-0.406014560461205,-3.36944717392869,-5.22881251567015,-1.51114942548079,-6.074620832196,1.38072294890036,-1.88345005060974,0.470486843470632
-1.9645729384592,-0.399240255308063,-4.238892362623,-0.396997771195416,-1.57586567164566,5.29260372172421,2.76807234568507,4.64248886775652,-2.39129967262996,1.44766894334382,0.506735922431065,0.584115844122467,-1.17925000017699,0.170428548551082,1.13574160309478,6.89418863960259,1.18808892101434,1.73744725185535,-3.18563813747279,0.288228518258327
0.446528581077447,-0.803333002230892,7.16446340654775,-4.43372251233334,-4.85084328652299,-2.79730637929736,-1.7380286481143,0.0504629431152712,-2.98087720968815,2.1837976115856,1.35507503973975,2.60442255921961,-1.30195669703692,-3.33955878700057,-3.66574383291483,1.73131121380368,-5.7132329933868,5.02950355805713,-2.69129171063364,2.02308048675724
5.0002644978043,0.810519057821592,-4.50846518501489,-2.78596822056532,6.61920998716943,2.27548600971322,0.349089670726184,-6.19791510400379,-1.05345049175398,-4.19933427189696,2.97518749952546,-6.38609934552568,2.21917884477768,-3.81070600861558,-1.10418626578476,-1.08979030907453,0.498006117973412,2.66228743980514,0.271821168409625,1.77972681597596
-0.9424451732846,2.08007643861975,-1.24286790132222,5.18400726018203,2.74914313932975,-1.69948156412075,-0.0718638689149638,1.43884417632261,-0.279713178852777,4.58828261053374,1.2666219976428,-0.92319982094131,-8.6977007217193,-0.889443519407749,3.25442080615782,-1.71633758262121,7.55907662122961,5.4413885695335,-2.84867652766327,6.19847671492498
3.69131257606983,-2.20156012193147,7.41492082566266,-2.96055901882676,-1.33690170853649,1.09157713507094,0.817241672453404,2.71730090176771,-3.17464427518021,-2.74113683124584,0.563918627268555,-0.768992935404534,3.75885672595074,1.02975057016178,-4.50147443625576,-1.84276449390078,-3.09112836369236,4.20852314851945,-2.95733975238034,0.551507674550074
4.61597979749499,-1.37612504260925,-8.03673379556262,0.250230960508917,3.54328880878606,2.62586707959215,4.00525236238696,-1.5421705207042,-3.64829818985696,-3.49410188791548,5.77969299883279,-3.8804453556942,3.71798375464522,-0.485954299319884,-2.66008852705432,-2.23586035031636,-4.00313391765749,-1.66598802393715,1.05707577783902,-0.377605881121897
4.92525928473078,-4.63291064299597,-4.04683486331937,0.72714932948485,-6.36758226768873,4.72902939753263,3.54975098676279,-0.520604656383615,0.0624234137699886,2.43846688541739,1.05729185209922,2.66837398164713,0.958110924804938,1.11591100209469,-0.879879428551546,2.6444064295645,6.41494496317628,4.24807231076961,-5.67107749607176,-1.12513116108218
6.55503193007159,-5.50900935657215,7.28946658104398,-6.69376852031893,-1.21937560897727,3.24161356551987,2.25252113161806,-0.0340726668800755,-0.254625830664173,-2.14246200242293,-3.55781226752132,-4.68287976982285,0.637532211265096,-2.54966695365478,-5.50842132717288,-5.68186902348843,-0.319531948839063,4.5083310421517,-1.13328814154134,-0.000683451573693761
6.84683114455265,-3.75965685328048,-4.80285745169797,0.611875197388748,-1.97777884939024,4.10799304976437,1.90492894087448,3.06731210669566,-3.12318101062697,1.87837692218006,3.07564317420513,-1.80396930212307,0.430155621100463,1.61146971373238,-1.25793914696776,4.56013220312526,5.210946394165,1.05645588672781,-3.72419278917473,1.72833079352053
